Customer_Id,Age,Income,Credit_Score,Region,Gender,Loan_Amount,Loan_Tenure,Default,Repayment_time,Loan_purpose,Gold_price_fluctuation,Gold_purity,Branch_location,Processing_time,Responded_to_promotion,Branch_size,Turnaround_time
7050,63,68322,762,Rural,Female,362760,4,0,8,Business,-9.48,20.67,Rural,20,0,8,21
7051,49,188768,393,Urban,Male,332093,9,1,10,Medical,-9.69,23.12,Urban,12,1,3,41
7052,58,90246,821,Rural,Female,204183,5,0,8,Personal,3.85,22.57,Urban,20,0,3,13
7053,39,189964,707,Urban,Male,28892,2,1,6,Personal,-0.57,23.3,Semi_urban,24,1,9,33
7054,43,35583,399,Rural,Female,6082,10,0,5,Personal,3.2,23.94,Rural,20,0,7,22
7055,42,102720,543,Rural,Male,319049,5,0,5,Medical,-5.24,18.07,Rural,28,0,5,42
7056,26,175925,357,Urban,Male,265732,2,0,6,Medical,7.26,22.16,Rural,28,0,7,15
7057,28,157181,656,Semi-urban,Male,362250,9,0,6,Personal,8.06,18.72,Urban,24,0,3,22
7058,20,79757,790,Semi-urban,Female,253718,6,1,10,Education,3.25,23.62,Semi_urban,12,1,4,19
7059,45,26659,619,Semi-urban,Male,144807,5,0,9,Business,-4.44,19.36,Semi_urban,19,0,5,46
7060,57,21238,318,Rural,Female,16255,2,0,7,Personal,-5.68,20.1,Rural,23,0,4,12
7061,57,141270,656,Rural,Female,372281,7,0,6,Business,2.51,23.87,Rural,14,0,4,25
7062,63,139211,416,Semi-urban,Female,408310,7,0,11,Personal,8.82,23.2,Rural,28,1,7,26
7063,41,35064,435,Rural,Male,484450,2,0,10,Education,1.56,18.28,Rural,23,0,8,25
7064,63,182187,595,Rural,Male,327659,10,0,7,Business,6.79,18.28,Semi_urban,21,0,7,27
7065,29,183024,824,Semi-urban,Female,354154,6,0,3,Medical,1.31,22.91,Rural,19,0,3,39
7066,25,156692,400,Urban,Male,166723,10,0,2,Personal,3.49,18.42,Urban,15,1,9,29
7067,36,119790,679,Semi-urban,Female,302062,10,0,10,Education,1.36,23.11,Rural,21,0,9,30
7068,57,122985,454,Semi-urban,Male,11103,3,0,7,Education,1.51,23.55,Rural,13,1,9,21
7069,43,64258,404,Urban,Female,349947,8,0,3,Education,4.79,18.14,Semi_urban,28,1,4,23
7070,29,155542,825,Rural,Female,253437,5,0,4,Personal,-2.08,19.32,Rural,17,1,9,10
7071,27,173075,427,Semi-urban,Male,458362,8,0,11,Business,8.08,18.14,Semi_urban,10,1,6,31
7072,40,178643,700,Semi-urban,Male,59390,7,0,2,Personal,7.27,18.44,Urban,25,0,4,2
7073,25,44668,828,Rural,Female,238351,11,0,5,Education,4.51,21.2,Rural,11,0,9,11
7074,40,97259,849,Rural,Male,316302,8,0,5,Education,4.87,22.38,Urban,18,0,3,40
7075,58,132192,423,Urban,Male,163083,1,0,11,Medical,-1.74,20.88,Urban,15,1,6,39
7076,43,116576,659,Rural,Male,487781,6,0,10,Personal,6.65,20.32,Urban,16,0,4,24
7077,52,125481,363,Semi-urban,Male,326033,11,1,10,Business,8.65,19.24,Semi_urban,11,0,5,6
7078,37,131505,401,Rural,Male,329411,3,0,1,Personal,5.9,19.42,Rural,11,0,9,28
7079,47,183118,576,Rural,Female,239776,5,0,4,Business,-7.34,21.49,Semi_urban,22,0,4,12
7080,51,25397,526,Urban,Male,187313,2,0,3,Business,5.73,23.13,Rural,27,0,7,29
7081,31,119925,322,Urban,Male,397750,11,0,7,Medical,-0.71,20.43,Semi_urban,17,1,8,34
7082,61,103481,363,Semi-urban,Male,140263,4,0,5,Personal,2.17,23.64,Rural,15,1,5,18
7083,46,173305,456,Semi-urban,Male,141695,6,0,6,Business,9.82,18.31,Rural,20,0,9,33
7084,29,80308,689,Rural,Female,7293,1,0,2,Business,-2.81,22.98,Semi_urban,22,1,9,10
7085,61,21130,448,Semi-urban,Male,156665,2,0,1,Medical,-3.03,20.03,Semi_urban,23,1,7,9
7086,51,144293,662,Semi-urban,Female,97703,2,0,3,Education,-4.74,23.21,Rural,19,1,9,38
7087,61,34071,763,Rural,Male,369873,9,0,10,Medical,-7.46,23.52,Urban,22,1,4,38
7088,45,105517,698,Rural,Female,475518,11,0,3,Education,-6.64,22.2,Urban,29,1,9,22
7089,44,130240,704,Rural,Male,459600,5,0,10,Education,0.29,20.13,Rural,10,1,6,13
7090,30,22118,431,Urban,Male,303136,5,0,7,Medical,8.2,20.74,Urban,12,0,7,16
7091,42,151735,496,Urban,Male,88160,6,0,11,Education,6.2,21.31,Rural,23,0,7,36
7092,53,82408,334,Rural,Male,20848,10,0,7,Business,-6.35,20.77,Urban,16,0,8,31
7093,59,71786,719,Urban,Female,328317,3,1,10,Business,1.23,22.75,Urban,11,1,9,1
7094,42,101271,676,Urban,Male,380055,9,0,6,Education,6.94,22.63,Urban,16,1,9,7
7095,48,39158,698,Urban,Female,413975,3,1,4,Personal,0.79,18.08,Rural,16,0,6,22
7096,50,51087,519,Semi-urban,Female,405733,4,0,8,Education,8.23,18.91,Urban,14,0,6,30
7097,26,108114,816,Rural,Male,298124,9,0,10,Personal,8.16,20.18,Rural,28,1,6,21
7098,59,39874,641,Rural,Female,205198,10,0,11,Personal,-3.04,22.03,Urban,28,0,6,47
7099,52,103443,715,Semi-urban,Female,489044,8,0,2,Education,7.48,19.38,Rural,29,0,7,32
7100,40,60821,755,Urban,Male,275599,6,0,7,Medical,1.7,19.94,Urban,24,1,3,47
7101,21,135675,596,Rural,Male,11944,8,0,1,Personal,-0.4,20.77,Urban,17,1,8,2
7102,37,80582,630,Urban,Male,496837,1,1,8,Personal,5.49,21.54,Semi_urban,17,1,4,29
7103,52,142603,638,Semi-urban,Male,331771,4,0,5,Education,5.79,23.41,Semi_urban,28,0,5,1
7104,56,173859,597,Urban,Male,331867,10,0,6,Business,3.51,22.83,Rural,10,0,6,42
7105,53,172777,611,Semi-urban,Male,252967,11,0,6,Medical,6.22,20.16,Rural,15,0,4,29
7106,39,89381,354,Semi-urban,Male,425316,4,0,1,Personal,9.03,22.61,Rural,16,1,4,21
7107,54,131800,833,Urban,Female,202248,2,0,7,Education,7.46,23.0,Rural,27,1,3,17
7108,37,150805,404,Urban,Female,268002,2,1,3,Business,-8.51,21.13,Semi_urban,21,1,3,23
7109,43,195725,474,Rural,Male,304155,11,0,2,Medical,7.0,19.78,Rural,13,1,7,16
7110,27,102018,593,Semi-urban,Female,101054,10,0,7,Medical,5.63,23.66,Rural,26,1,4,5
7111,49,120592,674,Urban,Female,244038,9,0,10,Medical,8.53,23.77,Urban,23,1,7,44
7112,63,111626,749,Urban,Female,282581,6,0,9,Medical,4.79,19.35,Rural,10,0,7,13
7113,29,106217,744,Rural,Male,292694,7,0,4,Business,7.56,22.71,Semi_urban,24,1,4,17
7114,42,183324,359,Rural,Female,161933,11,0,7,Business,-9.8,18.25,Rural,13,1,3,10
7115,30,92799,691,Rural,Male,439227,11,0,5,Medical,9.56,18.01,Urban,23,1,7,20
7116,21,82185,689,Semi-urban,Female,296073,4,1,10,Business,-6.18,20.11,Urban,16,1,6,31
7117,45,61538,511,Rural,Male,399235,3,0,10,Business,7.28,20.78,Rural,19,0,9,25
7118,55,40343,834,Semi-urban,Female,29284,3,0,11,Personal,8.59,21.28,Semi_urban,20,0,8,20
7119,52,192304,539,Rural,Female,82350,5,0,7,Medical,-9.96,20.27,Urban,25,0,9,38
7120,32,140026,787,Semi-urban,Male,377983,11,1,1,Business,8.27,18.77,Urban,27,1,3,33
7121,59,73106,421,Rural,Female,381824,6,0,11,Personal,6.58,20.07,Semi_urban,11,1,5,5
7122,44,134322,552,Semi-urban,Male,342784,2,0,10,Education,8.45,22.93,Urban,13,0,7,21
7123,23,101227,440,Rural,Male,210087,7,0,9,Education,-6.46,20.01,Rural,14,1,4,10
7124,61,176100,751,Rural,Male,75909,7,0,6,Education,5.55,21.55,Rural,29,1,6,20
7125,38,62135,452,Urban,Female,299515,1,0,8,Medical,-0.25,22.09,Urban,27,0,7,25
7126,37,182138,607,Semi-urban,Female,280378,7,0,9,Business,-4.85,22.39,Semi_urban,18,0,3,33
7127,56,139599,616,Urban,Male,68172,4,0,1,Education,5.12,20.93,Urban,25,1,3,14
7128,49,103470,828,Semi-urban,Male,404573,4,0,5,Medical,-0.53,18.75,Semi_urban,23,1,4,30
7129,38,40910,595,Urban,Male,288739,3,0,7,Personal,8.0,23.4,Urban,15,0,9,6
7130,42,158213,644,Rural,Female,312743,9,0,11,Personal,4.21,19.56,Rural,26,1,9,12
7131,35,65950,581,Urban,Female,143844,3,0,8,Business,-7.22,20.03,Semi_urban,29,1,4,20
7132,20,36225,507,Rural,Male,478319,4,0,3,Business,-4.98,22.64,Rural,27,0,6,13
7133,31,52959,395,Semi-urban,Female,321034,3,0,8,Education,-4.71,22.58,Urban,16,0,8,35
7134,43,69192,751,Rural,Female,107205,8,0,5,Business,-3.12,23.38,Semi_urban,25,1,5,28
7135,53,99711,672,Urban,Male,295828,8,0,1,Medical,3.33,18.2,Urban,20,0,9,4
7136,27,161123,372,Semi-urban,Male,452301,10,0,4,Business,7.89,23.25,Urban,26,0,5,25
7137,37,23449,632,Urban,Female,327068,8,0,2,Education,1.87,22.75,Urban,21,0,3,11
7138,24,192167,692,Rural,Male,16708,5,0,5,Business,5.04,21.15,Urban,23,0,3,27
7139,45,124213,405,Rural,Male,274814,7,0,4,Personal,-3.67,18.96,Semi_urban,29,1,3,39
7140,49,180262,400,Urban,Female,337614,3,0,2,Medical,0.45,21.27,Rural,21,1,3,5
7141,32,120245,658,Semi-urban,Male,269810,8,0,7,Business,0.08,19.16,Urban,24,1,6,17
7142,38,117069,628,Urban,Male,335133,10,0,2,Education,4.02,23.79,Urban,24,1,8,36
7143,48,177213,694,Rural,Female,395783,2,0,2,Personal,0.36,22.25,Semi_urban,15,0,6,35
7144,22,43908,334,Semi-urban,Male,121255,8,0,4,Education,-3.31,21.58,Semi_urban,17,1,4,29
7145,45,124847,456,Urban,Female,221744,6,0,5,Education,-5.12,22.88,Urban,29,0,7,17
7146,59,140910,572,Rural,Male,439463,2,0,10,Business,-4.91,21.19,Rural,11,0,3,21
7147,31,183394,695,Semi-urban,Female,269617,6,0,11,Medical,9.62,18.36,Urban,12,0,7,3
7148,21,34012,506,Urban,Female,423781,11,0,3,Medical,-2.85,19.55,Semi_urban,22,1,5,4
7149,30,185961,605,Semi-urban,Male,158680,10,0,11,Education,6.13,23.89,Urban,15,0,4,19
7150,63,37412,835,Rural,Male,229743,2,0,9,Medical,-8.57,23.1,Semi_urban,15,0,8,37
7151,47,130030,761,Urban,Male,266301,3,0,10,Medical,-8.21,23.56,Urban,27,1,6,13
7152,37,44657,551,Urban,Female,498925,11,1,6,Medical,3.72,18.59,Rural,11,0,9,3
7153,32,25656,566,Rural,Female,495173,5,0,11,Personal,-0.86,19.49,Urban,19,1,4,7
7154,56,160039,508,Rural,Male,308358,1,0,8,Personal,7.61,18.38,Semi_urban,29,1,4,19
7155,41,166836,838,Rural,Male,428764,9,1,5,Personal,7.24,22.93,Semi_urban,14,0,4,37
7156,31,35873,802,Urban,Female,244577,10,0,8,Personal,5.11,19.04,Semi_urban,16,1,5,15
7157,21,114485,813,Rural,Male,170674,3,0,10,Business,6.31,20.46,Urban,21,0,9,32
7158,56,129383,447,Urban,Female,372490,1,0,6,Education,7.41,19.62,Semi_urban,15,1,6,19
7159,26,21607,382,Urban,Male,99373,6,0,7,Business,5.67,23.58,Urban,29,0,8,31
7160,45,170595,341,Semi-urban,Male,418951,1,0,2,Personal,0.54,21.65,Semi_urban,19,0,9,15
7161,45,68447,455,Rural,Male,21806,3,0,6,Business,-4.71,22.8,Rural,24,0,5,43
7162,43,69757,752,Rural,Female,459853,7,0,5,Education,5.75,21.61,Semi_urban,21,0,9,17
7163,31,89201,583,Semi-urban,Male,313436,4,0,8,Education,-3.65,21.68,Semi_urban,11,0,7,17
7164,35,148765,487,Urban,Female,34228,9,0,5,Business,-5.1,20.3,Urban,15,0,4,22
7165,42,25462,773,Urban,Female,240309,7,0,7,Education,-6.57,19.43,Rural,21,1,7,47
7166,59,136832,806,Urban,Male,52986,5,0,4,Personal,2.54,20.09,Semi_urban,25,1,7,32
7167,28,182867,432,Rural,Male,441071,9,0,2,Business,-5.15,19.77,Semi_urban,22,0,5,35
7168,51,68465,570,Urban,Female,101780,3,0,11,Education,-2.5,22.15,Semi_urban,26,1,8,44
7169,34,110027,372,Semi-urban,Male,479163,11,0,3,Personal,4.18,20.54,Urban,15,1,8,45
7170,56,70528,735,Urban,Male,424080,8,0,11,Business,5.88,21.3,Semi_urban,19,1,7,31
7171,32,56230,592,Rural,Female,437056,8,0,10,Education,-3.7,22.63,Rural,11,0,9,19
7172,24,68242,736,Rural,Male,424140,4,0,4,Medical,6.86,19.6,Rural,23,0,3,32
7173,30,134688,359,Urban,Female,136626,1,0,3,Education,-8.84,20.54,Rural,10,1,6,20
7174,29,21783,626,Urban,Female,316302,4,0,7,Personal,9.72,21.12,Semi_urban,11,1,4,9
7175,32,48390,481,Rural,Female,88685,9,0,5,Education,-1.66,18.32,Semi_urban,16,0,3,4
7176,60,159489,733,Urban,Female,203699,10,0,3,Business,-3.5,18.91,Rural,19,0,7,47
7177,34,92102,818,Semi-urban,Female,393267,1,0,3,Personal,8.47,18.38,Rural,25,1,6,9
7178,61,37426,382,Rural,Male,32749,3,0,9,Medical,-7.35,22.51,Rural,28,0,8,10
7179,26,50750,327,Urban,Female,379339,8,0,9,Business,-2.84,19.8,Rural,25,1,3,31
7180,59,78188,565,Urban,Female,317953,3,0,5,Medical,-2.82,20.54,Semi_urban,21,1,5,36
7181,47,30872,582,Urban,Male,331220,2,0,2,Personal,-1.51,22.03,Urban,24,0,7,33
7182,51,114231,696,Semi-urban,Female,210611,1,0,10,Education,6.97,23.8,Semi_urban,13,1,3,23
7183,54,149860,682,Rural,Female,453462,9,0,5,Personal,6.99,22.87,Rural,17,1,4,42
7184,34,199158,618,Semi-urban,Male,405679,11,0,4,Personal,1.83,18.35,Semi_urban,19,0,7,13
7185,55,86770,492,Urban,Male,391252,10,0,6,Medical,9.84,19.83,Urban,15,1,6,32
7186,40,144158,526,Semi-urban,Male,449330,3,0,10,Business,6.88,18.29,Rural,11,0,6,25
7187,25,103514,750,Urban,Female,382322,7,0,6,Education,3.62,18.37,Urban,25,1,3,24
7188,20,112663,481,Urban,Female,341189,10,0,6,Business,-6.01,18.76,Semi_urban,21,0,7,36
7189,23,185792,626,Rural,Female,362546,3,0,7,Business,0.99,19.93,Semi_urban,27,0,8,26
7190,30,169151,502,Rural,Male,345185,8,0,2,Education,-5.72,19.39,Urban,22,0,6,27
7191,63,168410,701,Urban,Female,29466,9,0,4,Personal,-3.97,20.11,Rural,17,0,8,36
7192,45,154363,771,Urban,Female,417148,8,0,9,Business,3.72,22.93,Rural,18,1,6,32
7193,56,132808,478,Urban,Female,490168,5,1,5,Personal,-6.31,22.79,Rural,18,1,5,27
7194,42,130091,317,Rural,Male,112712,11,0,1,Education,-8.18,20.1,Urban,18,0,9,14
7195,48,119272,762,Rural,Male,128212,10,0,6,Medical,0.63,21.96,Semi_urban,16,0,5,46
7196,40,69393,845,Urban,Male,251936,2,0,5,Medical,-9.98,20.24,Rural,29,1,8,15
7197,64,113558,702,Rural,Male,43867,6,0,2,Medical,2.18,20.32,Semi_urban,14,1,7,38
7198,64,89770,692,Urban,Female,417200,8,0,3,Personal,8.03,22.05,Semi_urban,23,0,6,34
7199,46,46720,599,Semi-urban,Female,171934,2,0,3,Medical,-6.2,20.31,Urban,27,0,4,27
7200,58,33368,650,Rural,Female,119361,6,0,7,Medical,-2.34,21.3,Semi_urban,22,0,6,25
7201,59,67969,486,Urban,Male,367711,7,0,5,Education,8.33,18.69,Semi_urban,23,0,4,30
7202,32,68838,646,Semi-urban,Female,366514,9,0,9,Education,4.08,21.23,Semi_urban,24,1,6,33
7203,42,28734,708,Urban,Female,229616,11,0,1,Medical,-7.29,22.45,Rural,15,0,3,43
7204,35,127187,370,Semi-urban,Female,322040,9,0,3,Medical,-2.36,23.33,Semi_urban,24,0,9,8
7205,49,119329,626,Rural,Female,269934,2,0,10,Personal,5.12,18.88,Rural,15,0,3,5
7206,23,163269,511,Rural,Male,372527,1,0,8,Education,3.3,20.46,Rural,21,0,7,14
7207,59,88895,608,Urban,Female,458021,7,0,3,Business,-6.89,20.92,Urban,26,1,8,33
7208,35,140424,407,Rural,Male,49449,6,0,3,Business,-8.75,23.43,Rural,11,1,6,21
7209,50,121255,476,Rural,Female,425461,10,0,8,Personal,3.63,19.54,Rural,13,0,7,33
7210,61,78073,726,Semi-urban,Male,350737,10,1,10,Business,2.18,18.99,Urban,27,1,5,29
7211,44,35624,830,Rural,Male,167408,10,0,3,Education,-8.81,18.85,Semi_urban,17,0,7,9
7212,63,44315,717,Semi-urban,Male,449731,4,0,11,Business,9.5,18.93,Semi_urban,23,1,6,42
7213,31,37422,547,Semi-urban,Female,115464,11,0,2,Medical,-4.95,23.22,Rural,18,0,9,27
7214,45,190209,508,Semi-urban,Male,254483,11,0,3,Business,-2.28,21.72,Urban,26,0,9,30
7215,56,92663,515,Rural,Male,434485,9,0,2,Personal,-6.45,20.52,Urban,25,0,6,9
7216,52,121216,737,Urban,Female,171654,1,0,8,Education,6.57,23.2,Urban,25,1,7,32
7217,47,199304,610,Urban,Female,93562,7,0,5,Business,9.25,19.79,Semi_urban,21,0,5,41
7218,28,52743,682,Rural,Female,103652,5,0,3,Education,-5.73,23.57,Urban,29,1,9,23
7219,31,166708,570,Semi-urban,Female,236498,5,0,11,Personal,-4.34,22.55,Urban,17,0,3,10
7220,24,30108,420,Rural,Male,330864,6,0,8,Business,4.13,18.12,Rural,20,1,4,23
7221,47,56180,706,Urban,Male,249624,2,0,8,Medical,0.56,20.78,Urban,12,1,3,28
7222,54,38883,544,Semi-urban,Female,183899,11,0,11,Education,-7.9,23.05,Urban,29,1,9,29
7223,24,64400,365,Rural,Male,265665,11,0,4,Business,8.57,20.38,Rural,21,1,6,43
7224,53,197071,527,Semi-urban,Male,25517,3,0,9,Medical,2.22,23.92,Semi_urban,22,1,4,43
7225,53,67951,436,Semi-urban,Male,445581,11,0,1,Personal,-3.97,23.08,Urban,14,1,9,26
7226,32,158232,493,Urban,Male,491845,9,0,7,Medical,-0.2,22.52,Urban,15,1,5,33
7227,58,75262,788,Semi-urban,Male,87131,4,0,5,Personal,0.0,18.81,Semi_urban,27,0,9,41
7228,61,171001,653,Rural,Female,205137,6,0,7,Education,0.51,18.65,Rural,21,1,6,19
7229,64,103133,456,Semi-urban,Female,346641,3,1,10,Business,-0.05,21.85,Urban,25,1,3,23
7230,33,162195,775,Semi-urban,Female,67430,3,0,11,Business,1.24,21.97,Rural,10,1,4,4
7231,30,135106,315,Rural,Female,135329,9,0,8,Education,-2.13,18.89,Urban,21,1,4,31
7232,61,179429,377,Urban,Female,34456,9,0,3,Personal,-7.08,23.12,Urban,24,1,5,28
7233,57,90496,351,Urban,Female,164284,3,1,3,Personal,3.29,23.24,Rural,28,0,3,10
7234,23,184628,813,Rural,Female,123788,3,0,1,Business,5.85,20.5,Urban,23,1,4,8
7235,52,81934,803,Semi-urban,Male,70346,6,0,5,Education,6.82,21.65,Urban,14,0,4,32
7236,26,98886,360,Rural,Female,18930,1,0,8,Business,-9.56,21.06,Semi_urban,25,1,5,34
7237,60,50881,431,Rural,Male,243834,5,0,1,Personal,-1.91,18.21,Semi_urban,20,0,6,18
7238,27,38409,681,Rural,Male,37915,9,0,2,Personal,9.57,18.54,Urban,21,1,6,33
7239,56,118171,842,Urban,Male,201274,9,0,2,Medical,-8.75,22.68,Rural,15,1,8,18
7240,29,181729,709,Semi-urban,Male,465461,8,0,10,Personal,5.71,20.93,Urban,19,0,5,30
7241,62,68951,454,Rural,Male,483158,6,0,2,Business,-7.48,21.67,Urban,25,0,7,3
7242,34,28752,350,Urban,Female,167178,9,1,5,Medical,6.49,21.68,Semi_urban,14,0,6,22
7243,57,137339,394,Urban,Male,467742,3,0,10,Medical,3.44,20.28,Urban,21,0,4,16
7244,34,164512,822,Semi-urban,Female,33040,9,0,7,Education,4.5,18.18,Rural,10,1,9,9
7245,24,64864,823,Rural,Female,412178,8,0,3,Medical,9.55,22.72,Semi_urban,14,0,9,33
7246,48,92035,654,Semi-urban,Female,340534,1,0,1,Medical,8.79,20.81,Semi_urban,21,1,8,16
7247,38,106675,344,Rural,Male,478008,9,0,9,Medical,-3.91,18.83,Rural,25,0,7,28
7248,29,42343,504,Urban,Male,390015,8,0,9,Business,-2.5,18.13,Urban,15,1,6,39
7249,31,39673,730,Urban,Female,327809,8,0,4,Education,-1.86,18.11,Rural,14,1,5,19
7250,23,115024,555,Semi-urban,Female,468275,6,0,5,Business,-6.39,18.2,Rural,29,0,3,36
7251,50,46520,547,Rural,Female,234744,9,0,4,Education,-2.38,18.93,Urban,28,0,9,37
7252,37,35784,832,Semi-urban,Female,388976,8,0,8,Education,9.58,19.39,Semi_urban,17,0,7,33
7253,35,137446,340,Rural,Female,66324,2,1,1,Medical,-0.21,19.48,Semi_urban,17,1,6,41
7254,59,58079,758,Semi-urban,Male,99855,6,0,4,Personal,9.05,21.79,Rural,16,0,6,15
7255,55,64220,576,Urban,Female,121158,11,0,4,Personal,-8.57,19.45,Rural,21,1,8,25
7256,44,171563,494,Semi-urban,Female,425885,8,0,3,Business,-9.21,22.04,Urban,28,1,8,31
7257,42,132878,370,Rural,Female,138669,6,1,4,Medical,1.51,22.94,Urban,28,1,9,44
7258,31,136583,569,Semi-urban,Female,165282,11,0,7,Education,4.73,20.31,Semi_urban,24,1,7,42
7259,53,68720,634,Rural,Male,327841,9,0,5,Personal,-5.65,22.31,Urban,28,0,5,16
7260,55,34718,607,Semi-urban,Female,268446,5,0,3,Business,0.07,18.62,Rural,26,1,5,9
7261,56,186669,726,Rural,Female,198655,8,0,6,Personal,7.46,19.97,Rural,10,1,4,6
7262,22,81217,498,Rural,Male,475268,10,1,10,Education,5.23,22.1,Rural,12,1,5,30
7263,28,120668,375,Rural,Female,498414,2,0,9,Personal,-5.36,23.59,Semi_urban,10,1,9,40
7264,37,177904,824,Semi-urban,Male,82790,5,0,3,Business,-3.31,21.69,Semi_urban,23,0,8,42
7265,62,163936,529,Semi-urban,Male,204132,1,1,2,Business,-3.88,20.18,Rural,22,0,3,13
7266,54,108378,384,Urban,Female,448456,5,0,9,Business,4.39,19.88,Urban,13,1,3,1
7267,53,28177,461,Rural,Female,190929,7,0,5,Medical,9.36,20.35,Semi_urban,10,1,9,42
7268,60,197187,696,Urban,Male,448694,1,0,10,Medical,-4.4,21.92,Rural,19,0,6,13
7269,33,142318,670,Urban,Male,12484,10,0,5,Medical,1.77,19.96,Urban,16,1,6,35
7270,23,131145,514,Rural,Female,123957,3,0,7,Business,9.77,20.82,Semi_urban,29,0,5,33
7271,48,162916,300,Urban,Female,215819,6,0,2,Personal,-6.85,22.55,Rural,15,1,5,46
7272,60,33418,676,Semi-urban,Male,225574,1,0,10,Business,3.18,19.43,Semi_urban,27,1,6,31
7273,64,185926,711,Urban,Female,325771,3,1,11,Medical,-3.36,22.3,Semi_urban,22,0,8,18
7274,34,108075,499,Semi-urban,Male,139428,8,0,5,Business,9.83,22.57,Urban,11,0,9,15
7275,47,195022,482,Rural,Female,420816,9,0,8,Personal,-7.82,23.18,Urban,20,1,9,38
7276,61,85227,709,Rural,Female,235478,7,0,8,Personal,-0.97,18.14,Semi_urban,16,1,6,15
7277,35,163907,697,Rural,Male,284595,4,0,10,Education,-4.9,18.68,Urban,26,0,4,46
7278,31,37533,515,Urban,Male,497264,7,0,7,Business,-9.37,23.73,Rural,24,0,6,8
7279,24,121457,648,Rural,Female,270218,7,1,5,Personal,9.27,18.75,Semi_urban,20,1,7,43
7280,53,127504,340,Rural,Male,318786,11,0,4,Business,1.36,20.93,Rural,11,0,6,31
7281,61,161295,302,Semi-urban,Female,261078,7,0,2,Medical,4.02,19.0,Urban,20,0,6,14
7282,20,144202,393,Urban,Female,192768,8,0,2,Personal,2.41,22.87,Semi_urban,23,1,5,21
7283,58,30273,358,Urban,Male,385596,11,0,11,Personal,-7.03,18.58,Urban,18,1,6,7
7284,51,53519,706,Rural,Female,166930,4,0,3,Medical,-6.59,18.51,Urban,22,0,5,36
7285,45,175232,317,Urban,Female,125709,4,0,3,Business,2.53,21.03,Urban,18,1,7,47
7286,36,147024,793,Rural,Male,433846,9,0,7,Education,5.6,19.43,Semi_urban,24,0,7,39
7287,46,144540,807,Semi-urban,Male,294798,8,0,6,Business,2.22,21.97,Rural,11,1,3,26
7288,43,161420,631,Urban,Male,194298,11,0,1,Education,1.41,22.11,Urban,19,0,9,36
7289,54,103460,468,Urban,Female,19189,4,0,6,Education,4.92,21.52,Semi_urban,13,1,9,15
7290,61,124471,505,Semi-urban,Male,60107,6,1,5,Business,-5.13,23.01,Rural,15,1,9,36
7291,58,124668,820,Urban,Female,323164,9,0,6,Medical,4.63,22.18,Urban,22,0,3,42
7292,45,87519,804,Rural,Male,269704,6,0,8,Education,-1.78,19.13,Rural,13,1,4,26
7293,57,110426,645,Urban,Female,435775,11,0,1,Business,3.48,18.47,Rural,11,1,8,44
7294,42,34629,603,Urban,Female,238210,5,0,11,Personal,-4.51,22.49,Rural,22,0,5,33
7295,41,69056,414,Semi-urban,Male,291796,7,0,6,Education,-7.25,22.44,Rural,19,1,3,47
7296,23,31273,386,Semi-urban,Female,319410,2,0,4,Business,-9.42,23.1,Semi_urban,16,1,7,32
7297,28,140484,394,Rural,Female,248611,8,0,9,Education,6.07,19.21,Semi_urban,14,1,7,16
7298,23,117275,727,Urban,Male,131108,11,1,10,Business,-6.06,19.34,Semi_urban,13,0,8,1
7299,26,191488,749,Urban,Female,462233,7,0,8,Business,-2.73,21.46,Rural,16,1,5,1
7300,42,158966,840,Semi-urban,Female,68318,6,0,7,Education,5.38,18.93,Semi_urban,19,0,9,45
7301,21,66073,301,Rural,Female,444515,3,0,3,Personal,-1.0,19.78,Urban,20,0,3,21
7302,43,65693,377,Urban,Female,387536,9,0,11,Personal,-5.65,22.87,Urban,21,1,9,15
7303,59,44343,623,Rural,Female,333692,2,0,9,Education,-6.1,20.01,Semi_urban,27,1,7,28
7304,50,63095,397,Urban,Female,107589,4,1,3,Business,-1.84,18.07,Rural,29,0,8,35
7305,50,182246,409,Semi-urban,Male,222349,2,0,6,Personal,1.3,21.9,Semi_urban,13,1,6,6
7306,59,142388,756,Semi-urban,Male,172396,6,0,2,Business,-2.15,19.08,Semi_urban,10,0,9,7
7307,62,134441,787,Semi-urban,Male,380424,7,0,8,Education,8.09,19.17,Rural,12,1,5,28
7308,53,120782,670,Semi-urban,Female,400541,9,0,1,Business,-9.92,18.1,Semi_urban,17,0,9,18
7309,43,193998,636,Semi-urban,Male,323253,6,0,1,Personal,-1.96,21.47,Semi_urban,13,0,4,37
7310,45,92590,321,Semi-urban,Male,96837,6,1,8,Personal,4.86,21.37,Urban,21,0,7,37
7311,35,189899,604,Rural,Female,102942,5,0,9,Education,7.82,18.58,Urban,26,1,5,31
7312,32,128263,571,Semi-urban,Male,484124,10,0,10,Education,-2.83,18.3,Semi_urban,14,1,8,7
7313,34,195847,789,Rural,Male,416954,11,0,9,Education,3.47,20.95,Semi_urban,26,1,5,38
7314,46,192273,745,Semi-urban,Female,213767,10,0,8,Business,1.61,22.69,Rural,27,1,6,41
7315,23,49373,577,Urban,Male,474598,4,0,10,Personal,-5.97,23.72,Semi_urban,11,0,7,41
7316,35,47525,676,Urban,Male,60845,10,0,8,Education,3.62,18.45,Semi_urban,25,1,4,47
7317,49,147716,531,Urban,Male,81955,11,0,4,Personal,-5.01,22.25,Urban,21,1,8,28
